FingerPrint,Week,Iteration,Unscheduled,Count ,,
5.58E+12,3,4616,4,1,,3
5.57777326508100E+12 Total,3,,,1,,3
5.58E+12,3,16196,2,1,,3
5.58E+12,3,16198,2,1,,3
5.58E+12,3,16200,2,1,,3
5.58E+12,3,16202,2,1,,3
5.58E+12,3,16208,2,1,,3
5.58E+12,3,16210,2,1,,3
5.58E+12,3,16212,2,1,,3
5.58E+12,3,16218,2,1,,3
5.57813524353900E+12 Total,24,,,8,,3
5.58E+12,3,16533,4,1,,3
5.57832043922800E+12 Total,3,,,1,,3
5.58E+12,3,16630,4,1,,3
5.57839987805400E+12 Total,3,,,1,,3
5.58E+12,3,12430,2,1,,3
5.57851730135900E+12 Total,3,,,1,,3
5.58E+12,3,4836,2,1,,3
5.58E+12,3,4840,2,1,,3
5.58E+12,3,4842,2,1,,3
5.58E+12,3,4844,2,1,,3
5.58E+12,3,4848,2,1,,3
5.58E+12,3,4852,2,1,,3
5.58E+12,3,5032,2,1,,3
5.58E+12,3,5036,2,1,,3
5.58E+12,3,5038,2,1,,3
5.58E+12,3,5040,2,1,,3
5.58E+12,3,5073,2,1,,3
5.58E+12,3,5075,2,1,,3
5.58E+12,3,5077,2,1,,3
5.58E+12,3,5079,2,1,,3
5.58E+12,3,5085,2,1,,3
5.58E+12,3,5087,2,1,,3
5.58E+12,3,5089,2,1,,3
5.58E+12,3,5093,2,1,,3
5.57861375302500E+12 Total,54,,,18,,3
5.58E+12,3,16204,2,1,,3
5.58E+12,3,16206,2,1,,3
5.58E+12,3,16214,2,1,,3
5.58E+12,3,16216,2,1,,3
5.57876008568700E+12 Total,12,,,4,,3
5.58E+12,3,16612,6,1,,3
5.57882168038800E+12 Total,3,,,1,,3
5.58E+12,3,13018,2,1,,3
5.57896531237500E+12 Total,3,,,1,,3
5.58E+12,3,16539,4,1,,3
5.57898425564800E+12 Total,3,,,1,,3
5.58E+12,3,5083,2,1,,3
5.57912462718300E+12 Total,3,,,1,,3
